100,0,0,0,0,0,0
100.000999,1.54154904e-07,1.54154904e-07,0,0.000261641399,0.000261641399,0.000392625661
100.001999,4.44337331e-07,4.44337331e-07,0,0.000499648333,0.000499648333,0.000797570625
100.002998,8.43504552e-07,1.78262985e-06,1.60530692e-06,0.000734189583,0.000603054941,0.000582210952
100.003998,1.348556e-06,2.20140146e-06,1.09613552e-06,0.00096684217,0.000766815851,0.000659841811
100.004997,1.9557865e-06,1.43632565e-06,0,0.00119741342,0.00106434512,0.00109149399
100.005997,2.64912933e-06,2.23366874e-06,0,0.00142238708,0.00134351873,0.00152169517
100.007004,3.42682984e-06,3.14105273e-06,0,0.00164316059,0.00160891248,0.00195047795
100.008003,4.26351789e-06,9.35273965e-06,6.90833713e-06,0.00185541483,0.00169298449,0.00171144668
100.009003,5.15328702e-06,1.05334193e-05,6.1826795e-06,0.00206011883,0.00179653941,0.00162584253
100.010002,6.1115079e-06,4.87776924e-06,0,0.0022618142,0.00206699246,0.00203787046
100.011002,7.1427562e-06,6.13935435e-06,0,0.00246190187,0.00232741493,0.00244865008
100.012001,8.23273331e-06,7.47906142e-06,0,0.00265837414,0.00257711345,0.00285602245
100.013,9.37470031e-06,8.88369414e-06,0,0.00285084289,0.00281674508,0.00325946161
100.014,1.05621602e-05,2.21881601e-05,1.50900123e-05,0.0030390278,0.00288348575,0.00300119445
100.014999,1.17808013e-05,1.07372553e-05,0,0.00322162453,0.00311948569,0.00339448382
100.015999,1.30735234e-05,1.23453419e-05,0,0.00340501359,0.003351063,0.00378859206
100.016998,1.44459518e-05,2.94000311e-05,1.89823604e-05,0.00358978147,0.00341903348,0.00354900304
100.017998,1.59150186e-05,2.90721982e-05,1.54967529e-05,0.00377775123,0.00351502048,0.00344607863
100.018997,1.74936431e-05,1.53649071e-05,0,0.00396997202,0.00376790855,0.00385086774
100.019997,1.92224234e-05,1.74914239e-05,0,0.00417030649,0.0040243119,0.00426523434
100.021004,2.10876151e-05,3.86829415e-05,2.10685103e-05,0.00437629782,0.00413347036,0.00416205265
100.022003,2.29786692e-05,4.14192e-05,2.09705613e-05,0.00457623834,0.00424474478,0.00410750043
100.023003,2.48409724e-05,2.1646485e-05,0,0.00476559065,0.00449905032,0.00451533403
100.024002,2.65825365e-05,2.39051096e-05,0,0.0049369419,0.00473081041,0.0049055689
100.025002,2.82937344e-05,2.61433179e-05,0,0.00510011707,0.00495013176,0.00528781209
100.026001,3.00668344e-05,2.84444832e-05,0,0.00526389945,0.00516614038,0.00567101734
100.027,3.19237697e-05,3.0828618e-05,0,0.00543010328,0.00538097182,0.00605722936
100.028,3.38445789e-05,7.12858673e-05,4.68064754e-05,0.00559687475,0.00541625591,0.00578880822
100.028999,3.57574099e-05,6.99323573e-05,4.09306049e-05,0.00575838331,0.00546432519,0.00560930697
100.029999,3.76749376e-05,7.0995884e-05,3.86254142e-05,0.00591602596,0.00551933981,0.00548412185
100.030998,3.96295545e-05,3.47924724e-05,0,0.00607256498,0.00573927863,0.00586329633
100.031998,4.16575203e-05,3.74663578e-05,0,0.00623079063,0.00595717924,0.0062449947
100.032997,4.37739327e-05,4.0228264e-05,0,0.00639168499,0.00617426448,0.00663039088
100.033997,4.59187431e-05,4.30193795e-05,0,0.0065507791,0.00638625305,0.00701504294
100.035004,4.80683339e-05,4.58140239e-05,0,0.00670654466,0.00659178151,0.00739739556
100.036003,5.01913091e-05,4.85783567e-05,0,0.00685705198,0.00678906403,0.0077754315
100.037003,5.22389164e-05,0.00012104139,8.72327728e-05,0.00699935621,0.00677018287,0.0074165361
100.038002,5.42021044e-05,0.000117185904,7.72497951e-05,0.00713332742,0.00676093111,0.00713885948
100.039001,5.60972912e-05,5.06576071e-05,0,0.00726046506,0.00694477605,0.00749534415
100.040001,5.80202723e-05,5.33106504e-05,0,0.00738720456,0.00712502748,0.00785198249
100.041,6.00297717e-05,0.000125692342,8.23193186e-05,0.0075172442,0.00711368071,0.00758456113
100.042,6.21031577e-05,0.000122089521,7.40674004e-05,0.00764902961,0.00711947074,0.00738689397
100.042999,6.42384548e-05,0.000121166318,6.95242416e-05,0.00778235774,0.00713759428,0.00723883789
100.043999,6.63082901e-05,5.62233945e-05,0,0.00790955964,0.00733069284,0.00759946974
100.044998,6.83443286e-05,5.91083481e-05,0,0.00803277548,0.00751649542,0.00795697235
100.045998,7.04154008e-05,6.2017345e-05,0,0.00815616548,0.00769931125,0.00831558555
100.046997,7.24525526e-05,6.48838759e-05,0,0.00827578641,0.00787531212,0.00867132656
100.047997,7.44006611e-05,0.000137416762,8.36954423e-05,0.00838868506,0.00786340702,0.00846974831
100.049004,7.62600976e-05,0.000136964605,8.00876442e-05,0.00849514082,0.0078538293,0.00830108766
100.050003,7.80635746e-05,0.000138039963,7.86294768e-05,0.00859718584,0.00784600154,0.00815687701
100.051003,7.98423935e-05,6.69823057e-05,0,0.00869667344,0.00801241584,0.00849514734
100.052002,8.16744068e-05,6.9774811e-05,0,0.00879788399,0.00817733258,0.00883586332
100.053001,8.36266117e-05,0.000145431899,8.44386668e-05,0.00890432671,0.00817192625,0.0086943619
100.054001,8.55597464e-05,0.000145093931,8.17195469e-05,0.00900849793,0.00817169156,0.00857961085
100.055,8.7411594e-05,7.24645361e-05,0,0.00910723116,0.00833918061,0.00892052986
100.056,8.9184301e-05,7.52676569e-05,0,0.00920080859,0.00849830639,0.00925704371
100.056999,9.07766953e-05,0.000178849339,0.000116789095,0.00928420667,0.0084457444,0.0090456726
100.057999,9.22808176e-05,0.000175092428,0.00011046874,0.00936235953,0.00839820504,0.00886434689
100.058998,9.38232115e-05,7.60746916e-05,0,0.00944176409,0.00854863971,0.0091882227
100.059998,9.55260257e-05,7.88653124e-05,0,0.00952848513,0.00870319642,0.00952019729
100.060997,9.74421273e-05,0.000189212384,0.000124982427,0.00962494221,0.00866417587,0.00933675561
100.061996,9.95158262e-05,0.000184154807,0.000116981311,0.00972813461,0.00864351448,0.0091964202
100.063004,0.000101778198,8.10701458e-05,0,0.00983935688,0.00882830098,0.00955680199
100.064003,0.000104094426,8.44856913e-05,0,0.00995190442,0.00901136268,0.00992011093
100.065002,0.00010632402,0.000193863962,0.000125594554,0.0100590903,0.00899056066,0.00977739133
100.066002,0.000108403619,0.000186912745,0.000115943469,0.0101581123,0.00897455122,0.00966328103
100.067001,0.000110291447,8.68327697e-05,0,0.0102472613,0.00913949776,0.0100071402
100.068001,0.000111965302,8.97491191e-05,0,0.0103257643,0.00929057784,0.0103412438
100.069,0.000113447408,0.00018836002,0.000117574091,0.0103948759,0.00924598146,0.0102012586
100.07,0.000114886869,0.000183155775,0.000110773748,0.010461567,0.0092092948,0.0100869359
100.070999,0.000116314928,9.08717557e-05,0,0.0105272988,0.00935192313,0.0104103088
100.071999,0.000117806332,9.36731085e-05,0,0.0105954502,0.00949373376,0.0107368724
100.072998,0.0010332847,0.000197441666,0.00103291671,0.0113714794,0.0094476128,0.011811465
100.073997,0.00100457727,0.00019602594,0.000995461131,0.0120999198,0.00940567534,0.0127569847
100.074997,0.00015442571,9.47228909e-05,0,0.0121461125,0.00954988413,0.013083878
100.075996,0.000155523448,9.75091752e-05,0,0.0121894684,0.00968798157,0.0134086683
100.077003,0.000156553477,0.000100213067,0,0.0122300191,0.00982007757,0.0137313344
100.078003,0.000157484697,0.000102806436,0,0.0122665791,0.00994505733,0.0140506076
100.079002,0.000158386305,0.000105342355,0,0.0123018743,0.010065726,0.0143691925
100.080002,0.000159326417,0.000208736412,0.000205819844,0.0123385508,0.00999753363,0.0141353318
100.081001,0.000160344338,0.000214233427,0.000210698694,0.0123781152,0.00993263163,0.0139126685
100.082001,0.000161474498,0.000105304083,0,0.012421865,0.0100675151,0.0142418146
100.083,0.000162639408,0.000108132226,0,0.0124667855,0.0102004614,0.014572964
